ID,AGE_HEAD,AGE_SPOUSE,SEX_HEAD,SEX_SPOUSE,EDU_HEAD,EDU_SPOUSE,OCC_HEAD,OCC_SPOUSE,STATE,MARITAL,HOUSEHOLD_SIZE,CHILDREN,SPOUSE_PRESENT,WEIGHT,INCOME,HEAD_LABOR,SPOUSE_LABOR,WEEKS_HEAD,WEEKS_SPOUSE,WEEKS_OUT_HEAD,WEEKS_OUT_SPOUSE,EXP,GAS,FOOD_HOME,FOOD_DELIV,FOOD_OUT,RENT,EDUC_EXP,CHILDCARE,TRIPS,WEALTH,HOUSE_VALUE,MORTGAGE,MORT_PAY,HOME_EQUITY,BUSINESS_VAL,PROPERTY_TAX
67.99999999999999,55.99999999999999,57.99999999999999,1,2,12.999999999999998,16.999999999999996,7019.999999999997,2199.9999999999995,35.99999999999999,1,5,1,1,33202.18799999999,203099.99999999988,91999.99999999996,69999.99999999997,51.99999999999999,51.99999999999999,0,0,110596.08999999994,2879.999999999999,15599.999999999995,0,10399.999999999996,17999.999999999996,9999.999999999996,0,9999.999999999996,-47999.99999999998,0,0,0,0,0,0
68.99999999999999,26.999999999999996,0,2,0,11.999999999999998,0,0,0,6,2,1,0,0,24867.53599999999,4651.999999999998,0,0,0,0,51.99999999999999,0,10063.999999999996,0,2599.9999999999995,0,624,4799.999999999999,0,0,0,0,0,0,0,0,0,0
69.99999999999999,64.99999999999999,0,2,0,16.999999999999996,0,3257.999999999999,0,11.999999999999998,4,1,0,0,30127.058999999987,69999.99999999997,69999.99999999997,0,51.99999999999999,0,0,0,40029.999999999985,1199.9999999999998,6239.999999999999,0,519.9999999999999,20999.999999999993,0,0,249.99999999999997,39999.999999999985,0,0,0,0,0,0
70.99999999999999,67.99999999999999,61.99999999999999,1,2,15.999999999999998,13.999999999999998,0,0,49,1,3,0,1,32060.62499999999,73319.99999999997,0,0,0,0,51.99999999999999,51.99999999999999,35742.58999999998,2399.9999999999995,15599.999999999995,0,59.99999999999999,0,0,0,499.99999999999994,1308999.9999999993,449999.9999999998,0,0,449999.9999999998,0,2379.9999999999995
71.99999999999999,68.99999999999999,66.99999999999999,1,2,15.999999999999998,16.999999999999996,0,0,25.999999999999996,1,2,0,1,23730.90999999999,148694.99999999997,0,0,0,0,51.99999999999999,51.99999999999999,70058.99999999997,2879.999999999999,12999.999999999996,0,6499.999999999998,0,0,0,2094.999999999999,313411.99999999994,184999.99999999994,0,0,184999.99999999994,0,1570.9999999999995
72.99999999999999,66.99999999999999,59.99999999999999,2,2,16.999999999999996,16.999999999999996,4919.999999999999,4699.999999999999,6,2,3,1,1,31373.09499999999,213999.99999999997,0,65999.99999999997,51.99999999999999,51.99999999999999,0,0,121035.99999999996,2159.9999999999995,12999.999999999996,0,5199.999999999999,0,16999.999999999996,0,4999.999999999999,731999.9999999997,799999.9999999998,569999.9999999999,20199.999999999993,229999.9999999999,0,10999.999999999996
73.99999999999999,63.99999999999999,0,2,0,15.999999999999998,0,1999.9999999999993,0,36.99999999999999,4,1,0,0,4581.222999999999,38769.999999999985,13599.999999999995,0,51.99999999999999,0,0,0,29671.99999999999,719.9999999999999,3119.9999999999995,0,1299.9999999999998,0,0,0,599.9999999999999,-23899.999999999985,109999.99999999999,74999.99999999997,5790.999999999999,34999.999999999985,0,669.9999999999999
74.99999999999999,36.99999999999999,0,1,0,15.999999999999998,0,734.9999999999999,0,11.999999999999998,2,1,0,0,20555.024999999994,224199.9999999999,223999.99999999997,0,51.99999999999999,0,0,0,76054.17999999996,2951.9999999999986,7799.999999999997,0,6499.999999999998,7268.179999999998,0,0,9199.999999999996,69999.99999999997,0,0,0,0,0,0
75.99999999999999,69.99999999999999,71.99999999999999,1,2,16.999999999999996,15.999999999999998,0,0,36.99999999999999,1,2,0,1,13015.155999999994,78531.99999999997,0,0,0,0,51.99999999999999,51.99999999999999,45419.99999999998,1799.9999999999998,4679.999999999999,0,2079.9999999999995,0,0,0,2999.999999999999,374999.9999999999,169999.99999999997,0,0,169999.99999999997,0,1199.9999999999998
77,67.99999999999999,0,1,0,11.999999999999998,0,0,0,18.999999999999996,4,1,0,0,28164.456999999984,11999.999999999995,0,0,0,0,36.99999999999999,0,12331.229999999992,3599.9999999999995,2859.999999999999,0,0,0,0,0,0,34149.999999999985,32999.999999999985,0,0,32999.999999999985,0,299.99999999999994
78,59.99999999999999,0,1,0,11.999999999999998,0,0,0,16.999999999999996,4,1,0,0,28840.01899999999,33.99999999999999,0,0,0,0,0,0,6147.389999999998,0,1039.9999999999998,0,299.99999999999994,3777.3899999999994,0,0,0,199.99999999999997,0,0,0,0,0,0
79,60.99999999999999,49,1,2,14.999999999999998,11.999999999999998,3399.9999999999986,5599.999999999998,25.999999999999996,1,3,0,1,25476.11899999999,71988.99999999997,54999.99999999998,6994.999999999999,51.99999999999999,13.999999999999998,0,37.99999999999999,55119.99999999998,1199.9999999999998,7799.999999999997,0,1559.9999999999998,10199.999999999996,0,0,0,-20499.99999999999,0,0,0,0,0,0
80,69.99999999999999,66.99999999999999,1,2,16.999999999999996,15.999999999999998,2309.999999999999,0,17.999999999999996,1,2,0,1,11941.108999999999,91009.99999999996,17009.999999999996,0,51.99999999999999,0,0,51.99999999999999,38131.999999999985,3599.9999999999995,5199.999999999999,0,2599.9999999999995,0,0,0,499.99999999999994,181999.99999999994,249999.9999999999,139999.99999999994,12599.999999999995,109999.99999999999,0,1799.9999999999998
80.99999999999999,28.999999999999996,31.999999999999996,1,2,16.999999999999996,15.999999999999998,2309.999999999999,2024.9999999999993,6,1,4,1,1,6208.726999999999,89419.99999999997,44999.999999999985,42999.999999999985,51.99999999999999,49,0,3,68179.99999999997,2159.9999999999995,20799.999999999993,0,5199.999999999999,0,0,0,2999.999999999999,15999.999999999995,189999.99999999994,179999.99999999994,12939.999999999996,9999.999999999996,0,2499.9999999999995
81.99999999999999,55.99999999999999,0,1,0,11.999999999999998,0,4249.999999999999,0,36.99999999999999,2,1,0,0,5330.7609999999995,299.99999999999994,299.99999999999994,0,7,0,37.99999999999999,0,15639.999999999995,0,3639.9999999999995,0,0,3599.9999999999995,0,0,0,0,0,0,0,0,0,0
83,63.99999999999999,0,2,0,13.999999999999998,0,0,0,25.999999999999996,2,1,0,0,3231.431999999999,26783.99999999999,0,0,0,0,51.99999999999999,0,26099.99999999999,1199.9999999999998,2599.9999999999995,0,1199.9999999999998,10319.999999999996,0,0,0,34999.999999999985,0,0,0,0,0,0
84,31.999999999999996,0,2,0,16.999999999999996,0,4609.999999999998,0,40.99999999999999,2,1,0,0,13476.365999999995,23411.99999999999,9791.999999999998,0,51.99999999999999,0,0,0,24249.99999999999,0,7799.999999999997,259.99999999999994,719.9999999999999,6599.999999999997,1749.9999999999998,0,999.9999999999997,-61299.99999999998,0,0,0,0,2999.999999999999,0
85,63.99999999999999,66.99999999999999,1,2,10,11,0,4229.999999999999,39,1,2,0,1,14424.648999999994,41799.99999999998,0,5999.999999999998,0,51.99999999999999,51.99999999999999,0,33869.99999999999,312,2859.999999999999,0,239.99999999999997,0,0,0,0,173337.99999999997,134999.99999999997,51161.99999999998,6331.999999999998,83837.99999999999,0,1642.9999999999998
85.99999999999999,50.99999999999999,0,1,0,11.999999999999998,0,6259.999999999998,0,36.99999999999999,2,1,0,0,6353.868999999998,31999.99999999999,31999.99999999999,0,51.99999999999999,0,0,0,20018.999999999993,0,2339.9999999999995,0,1299.9999999999998,1739.9999999999998,0,0,808.9999999999999,0,0,0,0,0,0,0
86.99999999999999,35.99999999999999,33.99999999999999,1,2,11.999999999999998,16.999999999999996,4199.999999999999,2099.9999999999995,21,1,3,1,1,10417.692999999994,154009.99999999997,60999.99999999997,62999.99999999998,51.99999999999999,51.99999999999999,0,0,59730.38999999998,3599.9999999999995,5199.999999999999,0,3899.9999999999986,0,0,4999.999999999999,2999.999999999999,429999.9999999998,229999.9999999999,99999.99999999997,15499.999999999995,129999.99999999996,99999.99999999997,1999.9999999999993
88,80.99999999999999,75.99999999999999,1,2,11.999999999999998,11,9129.999999999996,0,47.99999999999999,1,2,0,1,30047.69699999999,52913.99999999998,19999.999999999993,0,51.99999999999999,0,0,51.99999999999999,25213.99999999999,1199.9999999999998,7799.999999999997,0,2599.9999999999995,0,0,0,0,867999.9999999997,127999.99999999996,0,0,127999.99999999996,84999.99999999997,299.99999999999994
89,77,0,2,0,13.999999999999998,0,4919.999999999999,0,28.999999999999996,2,1,0,0,25622.03699999999,19681.999999999993,3769.9999999999986,0,51.99999999999999,0,0,0,33743.999999999985,191.99999999999997,3899.9999999999986,0,2599.9999999999995,0,0,0,0,78999.99999999997,174999.99999999997,99999.99999999997,7135.999999999999,74999.99999999997,0,1499.9999999999995
89.99999999999999,72.99999999999999,71.99999999999999,1,2,11.999999999999998,11.999999999999998,0,0,44.99999999999999,1,2,0,1,33046.09399999998,31729.99999999999,0,0,0,0,51.99999999999999,51.99999999999999,18764.999999999993,359.99999999999994,3379.9999999999986,0,1039.9999999999998,0,0,0,0,282999.9999999999,194999.99999999994,0,0,194999.99999999994,0,469.99999999999994
90.99999999999999,25.999999999999996,0,2,0,11,0,0,0,11.999999999999998,2,3,2,0,1793.8269999999998,14507.999999999993,0,0,0,0,51.99999999999999,0,20359.99999999999,0,10399.999999999996,0,0,2759.9999999999995,199.99999999999997,0,0,0,0,0,0,0,0,0
91.99999999999999,54.99999999999999,0,1,0,11.999999999999998,0,5619.999999999997,0,18.999999999999996,4,1,0,0,34463.283999999985,59999.99999999998,59999.99999999998,0,51.99999999999999,0,0,0,33519.999999999985,599.9999999999999,12999.999999999996,0,1039.9999999999998,7199.999999999999,0,0,2499.9999999999995,372499.9999999999,0,0,0,0,0,0
93,62.99999999999999,49,1,2,16.999999999999996,16.999999999999996,0,734.9999999999999,54.99999999999999,1,2,0,1,11593.116999999997,1292339.9999999995,0,1279999.9999999995,0,29.999999999999996,51.99999999999999,0,174343.99999999997,2399.9999999999995,10399.999999999996,0,14039.999999999995,0,0,0,17260.999999999996,4033999.999999998,699999.9999999998,374999.9999999999,29999.99999999999,324999.9999999999,0,11999.999999999995
94,40,39,1,2,11.999999999999998,11.999999999999998,4209.999999999999,6999.999999999997,28.999999999999996,1,6,3,1,9034.361999999996,67399.99999999999,25999.999999999993,26999.99999999999,51.99999999999999,51.99999999999999,0,0,49559.999999999985,3839.9999999999986,5199.999999999999,0,2599.9999999999995,7799.999999999997,0,3999.9999999999986,3999.9999999999986,15249.999999999993,0,0,0,0,0,0
95.99999999999999,62.99999999999999,0,2,0,11,0,0,0,47,4,1,0,0,27339.21899999999,7248.999999999999,0,0,0,0,51.99999999999999,0,6809.999999999997,0,1559.9999999999998,0,0,0,0,0,14.999999999999998,23908.99999999999,39999.999999999985,13499.999999999995,1919.9999999999993,26499.99999999999,0,199.99999999999997
96.99999999999999,75.99999999999999,77,1,2,11.999999999999998,14.999999999999998,0,0,28.999999999999996,1,2,0,1,20102.34299999999,44332,0,0,0,0,51.99999999999999,51.99999999999999,39128.99999999998,719.9999999999999,8399.999999999998,0,571.9999999999999,0,0,0,499.99999999999994,187499.99999999994,79999.99999999997,0,0,79999.99999999997,0,1920.9999999999993
98,71.99999999999999,63.99999999999999,1,2,14.999999999999998,10,0,0,27.999999999999996,1,2,0,1,7819.432999999997,33999.999999999985,0,0,0,0,51.99999999999999,51.99999999999999,27595.42999999999,2699.9999999999995,4799.999999999999,0,3119.9999999999995,0,0,0,799.9999999999999,118499.99999999996,149999.99999999997,0,0,59999.99999999998,0,399.99999999999994
99,79,0,2,0,11.999999999999998,0,0,0,39,4,1,0,0,45743.49899999999,16727.999999999996,0,0,0,0,51.99999999999999,0,13407.999999999995,0,5199.999999999999,0,1559.9999999999998,0,0,0,0,62199.99999999998,53999.99999999998,0,0,53999.99999999998,0,281.99999999999994
99.99999999999999,56.99999999999999,0,1,0,15.999999999999998,0,339.99999999999994,0,6,4,1,0,0,42440.18799999999,44999.999999999985,44999.999999999985,0,51.99999999999999,0,0,0,46479.99999999998,3599.9999999999995,5199.999999999999,0,7199.999999999999,11999.999999999995,0,0,0,15999.999999999995,0,0,0,0,0,0
100.99999999999999,53.99999999999999,0,1,0,11.999999999999998,0,0,0,44.99999999999999,4,1,0,0,5106.762999999999,13079.999999999996,0,0,0,0,51.99999999999999,0,22981.999999999993,0,2599.9999999999995,0,599.9999999999999,8999.999999999998,0,0,0,4,0,0,0,0,0,0
101.99999999999999,62.99999999999999,0,1,0,13.999999999999998,0,0,0,9,2,1,0,0,41018.31099999999,14199.999999999995,0,0,0,0,51.99999999999999,0,11219.999999999998,0,2599.9999999999995,0,1039.9999999999998,3959.9999999999986,0,0,0,-539.9999999999999,0,0,0,0,0,0
102.99999999999999,67.99999999999999,0,1,0,10,0,0,0,11.999999999999998,4,1,0,0,56679.00099999997,26379.99999999999,0,0,0,0,0,0,22629.999999999996,299.99999999999994,6239.999999999999,0,259.99999999999994,0,0,0,0,208999.9999999999,224999.9999999999,38999.999999999985,3099.9999999999995,185999.99999999994,0,599.9999999999999
103.99999999999999,34.99999999999999,0,2,0,15.999999999999998,0,3599.9999999999995,0,39,2,2,1,0,26700.654999999988,29659.999999999985,27999.99999999999,0,51.99999999999999,0,0,0,27083.99999999999,1439.9999999999995,3639.9999999999995,1199.9999999999998,2079.9999999999995,5879.999999999998,0,0,0,-28999.99999999999,0,0,0,0,0,0
104.99999999999999,33.99999999999999,31.999999999999996,1,2,16.999999999999996,13.999999999999998,4209.999999999999,709.9999999999999,39,1,2,0,1,4508.595999999999,107999.99999999999,64999.99999999998,42999.999999999985,51.99999999999999,51.99999999999999,0,0,63739.99999999997,2399.9999999999995,7799.999999999997,1559.9999999999998,5199.999999999999,0,0,0,999.9999999999997,507999.9999999998,274999.99999999994,189999.99999999994,11799.999999999998,84999.99999999997,499999.9999999998,2999.999999999999
105.99999999999999,31.999999999999996,0,2,0,16.999999999999996,0,1964.9999999999993,0,11.999999999999998,2,2,1,0,3410.089999999999,36799.99999999999,25999.999999999993,0,51.99999999999999,0,0,0,46949.99999999998,599.9999999999999,719.9999999999999,0,1039.9999999999998,19199.999999999993,2499.9999999999995,11999.999999999995,0,-84899.99999999997,0,0,0,0,0,0
106.99999999999999,47.99999999999999,42.99999999999999,1,2,15.999999999999998,11.999999999999998,629.9999999999999,409.99999999999994,39,1,2,0,1,13667.858999999995,183437.99999999997,89999.99999999997,60999.99999999997,51.99999999999999,51.99999999999999,0,0,53849.99999999998,1919.9999999999993,7799.999999999997,0,2859.999999999999,0,0,0,2499.9999999999995,621999.9999999998,269999.99999999994,229999.9999999999,9499.999999999998,39999.999999999985,0,2499.9999999999995
107.99999999999999,69.99999999999999,70.99999999999999,1,2,16.999999999999996,11.999999999999998,0,4699.999999999999,1,1,4,2,1,17335.570999999996,162399.99999999997,0,59999.99999999998,0,51.99999999999999,51.99999999999999,0,191579.9999999999,5999.999999999998,20799.999999999993,0,8319.999999999998,0,11999.999999999995,0,3999.9999999999986,219999.99999999997,259999.9999999999,134999.99999999997,12239.999999999995,124999.99999999996,0,80
108.99999999999999,60.99999999999999,72.99999999999999,1,2,11.999999999999998,11.999999999999998,5619.999999999997,0,42,4,4,0,1,30405.99899999999,47925.999999999985,35999.99999999999,0,51.99999999999999,0,0,51.99999999999999,39745.999999999985,1499.9999999999995,15599.999999999995,0,299.99999999999994,4799.999999999999,659.9999999999999,0,0,-29499.999999999985,0,0,0,0,0,0
109.99999999999999,27.999999999999996,0,2,0,10,0,4009.9999999999986,0,11.999999999999998,2,4,3,0,6381.440999999999,20499.99999999999,19999.999999999993,0,51.99999999999999,0,0,0,37299.66999999999,0,0,599.9999999999999,899.9999999999999,11399.999999999998,0,2999.999999999999,0,0,0,0,0,0,0,0
110.99999999999999,47,0,2,0,15.999999999999998,0,1999.9999999999993,0,12.999999999999998,4,2,1,0,1559.1129999999996,52875.99999999998,34999.999999999985,0,51.99999999999999,0,0,0,39758.449999999975,1559.9999999999998,7799.999999999997,0,2599.9999999999995,10439.999999999996,399.99999999999994,0,299.99999999999994,85699.99999999997,0,0,0,0,0,0
112.99999999999999,64.99999999999999,56.99999999999999,1,2,13.999999999999998,16.999999999999996,0,0,6,1,2,0,1,19015.48599999999,134639.99999999997,0,0,0,0,51.99999999999999,51.99999999999999,68829.99999999999,4799.999999999999,6239.999999999999,0,2599.9999999999995,0,0,0,19999.999999999993,3341999.999999998,1599999.9999999993,0,0,1599999.9999999993,0,3799.9999999999986
113.99999999999999,66.99999999999999,66.99999999999999,1,2,15.999999999999998,12.999999999999998,799.9999999999999,0,26.999999999999996,4,2,0,1,18664.431999999997,99199.99999999996,39999.999999999985,0,51.99999999999999,0,0,51.99999999999999,48799.99999999998,1079.9999999999998,6239.999999999999,0,959.9999999999999,0,0,0,0,211999.99999999997,274999.99999999994,237999.9999999999,13519.999999999995,36999.99999999999,34999.999999999985,3199.9999999999995
114.99999999999999,47.99999999999999,0,1,0,14.999999999999998,0,4209.999999999999,0,11.999999999999998,5,3,2,0,1391.4479999999999,53250.99999999997,47999.99999999998,0,51.99999999999999,0,0,0,6910.999999999999,0,0,1195.9999999999998,0,2999.999999999999,0,0,1199.9999999999998,14.999999999999998,0,0,0,0,0,0
115.99999999999999,80,0,2,0,16.999999999999996,0,0,0,44.99999999999999,4,1,0,0,34409.66099999999,108149.99999999996,0,0,0,0,51.99999999999999,0,41754.99999999998,16799.999999999996,1299.9999999999998,0,1299.9999999999998,0,0,0,999.9999999999997,132999.99999999997,139999.99999999994,89999.99999999997,5159.999999999998,49999.99999999998,0,524.9999999999999
116.99999999999999,71.99999999999999,62.99999999999999,1,2,16.999999999999996,11.999999999999998,1009.9999999999997,0,11.999999999999998,1,2,0,1,18205.454999999994,85099.99999999997,599.9999999999999,0,1,0,50.99999999999999,51.99999999999999,34971.999999999985,359.99999999999994,10399.999999999996,0,2599.9999999999995,0,0,0,1999.9999999999993,642999.9999999999,174999.99999999997,0,0,174999.99999999997,0,949.9999999999999
117.99999999999999,61.99999999999999,0,2,0,11.999999999999998,0,0,0,44.99999999999999,2,4,1,0,2328.6439999999993,0,0,0,0,0,51.99999999999999,0,22175.239999999998,2682.559999999999,8417.789999999999,0,0,0,0,0,0,49999.99999999998,49999.99999999998,0,0,49999.99999999998,0,324.99999999999994
118.99999999999999,64.99999999999999,0,2,0,13.999999999999998,0,4999.999999999999,0,12.999999999999998,4,1,0,0,1366.5109999999997,73199.99999999997,64999.99999999998,0,51.99999999999999,0,0,0,25643.99999999999,479.99999999999994,2599.9999999999995,0,239.99999999999997,0,0,0,799.9999999999999,93999.99999999997,156999.99999999997,119999.99999999996,10819.999999999996,36999.99999999999,0,1199.9999999999998
119.99999999999999,86.99999999999999,0,2,0,16.999999999999996,0,0,0,42,2,1,0,0,40990.59899999999,36337.999999999985,0,0,0,0,51.99999999999999,0,13024.139999999994,0,1819.9999999999998,624,259.99999999999994,0,0,0,0,639999.9999999999,349999.9999999999,0,0,349999.9999999999,0,3499.9999999999986
120.99999999999999,65.99999999999999,0,2,0,11.999999999999998,0,0,0,39,4,1,0,0,34658.51599999999,12163.999999999995,0,0,0,0,51.99999999999999,0,10431.999999999995,599.9999999999999,2079.9999999999995,0,359.99999999999994,3767.9999999999995,0,0,0,5099.999999999998,0,0,0,0,0,0
121.99999999999999,33.99999999999999,29.999999999999996,1,1,15.999999999999998,13.999999999999998,1019.9999999999997,4009.9999999999986,6,2,2,0,1,9607.029999999997,537699.9999999999,469999.9999999998,58999.99999999998,51.99999999999999,51.99999999999999,0,0,224611.99999999997,1439.9999999999995,20799.999999999993,0,7799.999999999997,0,0,0,1999.9999999999993,1784999.9999999993,2099999.9999999995,849999.9999999997,50051.999999999985,1249999.9999999995,0,23999.99999999999
122.99999999999999,53.99999999999999,0,1,0,11.999999999999998,0,0,0,36.99999999999999,4,2,0,0,8659.067999999997,26599.99999999999,0,0,0,0,0,0,26681.139999999996,0,3899.9999999999986,0,7799.999999999997,2999.999999999999,0,0,1299.9999999999998,10999.999999999996,0,0,0,0,0,0
123.99999999999999,28.999999999999996,0,2,0,15.999999999999998,0,4249.999999999999,0,44.99999999999999,2,1,0,0,1649.8999999999999,22699.999999999993,21739.999999999993,0,40,0,11.999999999999998,0,28427.999999999985,1799.9999999999998,7799.999999999997,0,0,9407.999999999998,299.99999999999994,0,199.99999999999997,3,0,0,0,0,0,0
124.99999999999999,60.99999999999999,57.99999999999999,1,2,16.999999999999996,16.999999999999996,2899.999999999999,2309.999999999999,6,1,2,0,1,11154.526999999995,202974.9999999999,91826.99999999997,86105.99999999997,51.99999999999999,51.99999999999999,0,0,63025.99999999998,2339.9999999999995,12999.999999999996,0,1039.9999999999998,0,0,0,2499.9999999999995,1004999.9999999995,449999.9999999998,0,0,449999.9999999998,0,3359.9999999999986
125.99999999999999,80,0,1,0,13.999999999999998,0,1599.9999999999998,0,36.99999999999999,3,1,0,0,39941.33599999999,51335.999999999985,17999.999999999996,0,51.99999999999999,0,0,0,28635.99999999999,719.9999999999999,1559.9999999999998,0,2079.9999999999995,0,0,0,3999.9999999999986,476999.99999999994,259999.9999999999,0,0,259999.9999999999,0,1199.9999999999998
126.99999999999999,50.99999999999999,52.99999999999999,1,2,11.999999999999998,15.999999999999998,6354.999999999998,2539.9999999999995,24.999999999999996,1,2,0,1,30643.976999999988,145799.99999999994,103799.99999999997,39999.999999999985,51.99999999999999,51.99999999999999,0,0,70919.99999999997,3599.9999999999995,7799.999999999997,0,2599.9999999999995,0,0,0,6999.999999999997,346999.9999999999,394999.9999999998,203999.99999999994,13759.999999999995,190999.99999999994,0,3999.9999999999986
128.99999999999997,33.99999999999999,28.999999999999996,1,2,11.999999999999998,11.999999999999998,4209.999999999999,0,6,2,6,4,1,17538.846999999998,29999.99999999999,29999.99999999999,0,51.99999999999999,0,0,51.99999999999999,46669.99999999997,1199.9999999999998,7799.999999999997,0,2599.9999999999995,22799.999999999996,0,0,0,7999.999999999997,0,0,0,0,0,0
129.99999999999997,81.99999999999999,0,2,0,11.999999999999998,0,0,0,36.99999999999999,3,1,0,0,45455.79699999998,15499.999999999995,0,0,0,0,51.99999999999999,0,15859.999999999995,0,2079.9999999999995,0,1559.9999999999998,0,0,0,0,356799.9999999999,89999.99999999997,0,0,89999.99999999997,0,479.99999999999994
131.99999999999997,61.99999999999999,60.99999999999999,1,2,9,11.999999999999998,6699.999999999999,6519.999999999998,20,1,3,0,1,3109.428999999999,211999.99999999997,155999.99999999997,55999.99999999998,51.99999999999999,51.99999999999999,0,0,64875.99999999998,0,5199.999999999999,0,5199.999999999999,0,0,0,0,415999.99999999977,119999.99999999996,49999.99999999998,8999.999999999998,69999.99999999997,0,1499.9999999999995
132.99999999999997,52.99999999999999,0,1,0,15.999999999999998,0,5619.999999999997,0,28.999999999999996,2,1,0,0,31131.75499999999,31999.99999999999,31999.99999999999,0,51.99999999999999,0,0,0,18119.77999999999,1559.9999999999998,0,0,1039.9999999999998,4787.779999999999,0,0,199.99999999999997,20849.999999999993,0,0,0,0,0,0
133.99999999999997,36.99999999999999,0,2,0,13.999999999999998,0,5239.999999999999,0,22,2,3,2,0,1265.7539999999995,47999.99999999998,47999.99999999998,0,51.99999999999999,0,0,0,45721.99999999999,1679.9999999999998,5199.999999999999,719.9999999999999,1199.9999999999998,0,0,0,3999.9999999999986,6799.999999999997,129999.99999999996,129999.99999999996,9138.999999999998,0,0,1599.9999999999998
134.99999999999997,32.99999999999999,0,2,0,16.999999999999996,0,3229.999999999999,0,23.999999999999996,2,2,1,0,1269.8599999999994,68549.99999999997,68499.99999999997,0,51.99999999999999,0,0,0,45863.999999999985,1439.9999999999995,3599.9999999999995,359.99999999999994,599.9999999999999,0,0,999.9999999999997,0,126999.99999999996,249999.9999999999,139999.99999999994,6739.129999999999,109999.99999999999,0,2860.869999999999
